Timestamp_ms,Datetime,RR_Interval_ms,Calculated_BPM
1779178776761,2026-05-19 16:19:36.761,585,102.56
1779178777346,2026-05-19 16:19:37.346,585,102.56
1779178777931,2026-05-19 16:19:37.931,591,101.52
1779178778522,2026-05-19 16:19:38.522,597,100.5
1779178779119,2026-05-19 16:19:39.119,597,100.5
1779178779716,2026-05-19 16:19:39.716,597,100.5
1779178780313,2026-05-19 16:19:40.313,597,100.5
1779178780910,2026-05-19 16:19:40.910,597,100.5
1779178781507,2026-05-19 16:19:41.507,597,100.5
1779178782104,2026-05-19 16:19:42.104,591,101.52
1779178782695,2026-05-19 16:19:42.695,591,101.52
1779178783286,2026-05-19 16:19:43.286,585,102.56
1779178783871,2026-05-19 16:19:43.871,585,102.56
1779178784456,2026-05-19 16:19:44.456,585,102.56
1779178785041,2026-05-19 16:19:45.041,591,101.52
1779178785632,2026-05-19 16:19:45.632,591,101.52
1779178786223,2026-05-19 16:19:46.223,591,101.52
1779178786814,2026-05-19 16:19:46.814,591,101.52
1779178787405,2026-05-19 16:19:47.405,591,101.52
1779178787996,2026-05-19 16:19:47.996,591,101.52
1779178788587,2026-05-19 16:19:48.587,591,101.52
1779178789178,2026-05-19 16:19:49.178,591,101.52
1779178789769,2026-05-19 16:19:49.769,591,101.52
1779178790360,2026-05-19 16:19:50.360,591,101.52
1779178790951,2026-05-19 16:19:50.951,591,101.52
1779178791542,2026-05-19 16:19:51.542,591,101.52
1779178792133,2026-05-19 16:19:52.133,591,101.52
1779178792724,2026-05-19 16:19:52.724,591,101.52
1779178793315,2026-05-19 16:19:53.315,585,102.56
1779178793900,2026-05-19 16:19:53.900,585,102.56
1779178794485,2026-05-19 16:19:54.485,585,102.56
1779178795070,2026-05-19 16:19:55.070,585,102.56
1779178795655,2026-05-19 16:19:55.655,585,102.56
1779178796240,2026-05-19 16:19:56.240,585,102.56
1779178796825,2026-05-19 16:19:56.825,585,102.56
1779178797410,2026-05-19 16:19:57.410,585,102.56
1779178797995,2026-05-19 16:19:57.995,585,102.56
1779178798580,2026-05-19 16:19:58.580,591,101.52
1779178799171,2026-05-19 16:19:59.171,603,99.5
1779178799774,2026-05-19 16:19:59.774,603,99.5
1779178800377,2026-05-19 16:20:00.377,610,98.36
1779178800987,2026-05-19 16:20:00.987,616,97.4
1779178801603,2026-05-19 16:20:01.603,616,97.4
1779178802219,2026-05-19 16:20:02.219,616,97.4
1779178802835,2026-05-19 16:20:02.835,616,97.4
1779178803451,2026-05-19 16:20:03.451,616,97.4
1779178804067,2026-05-19 16:20:04.067,616,97.4
1779178804683,2026-05-19 16:20:04.683,616,97.4
1779178805299,2026-05-19 16:20:05.299,616,97.4
1779178805915,2026-05-19 16:20:05.915,610,98.36
1779178806525,2026-05-19 16:20:06.525,610,98.36
1779178807135,2026-05-19 16:20:07.135,610,98.36
1779178807745,2026-05-19 16:20:07.745,610,98.36
1779178808355,2026-05-19 16:20:08.355,610,98.36
1779178808965,2026-05-19 16:20:08.965,610,98.36
1779178809575,2026-05-19 16:20:09.575,610,98.36
1779178810185,2026-05-19 16:20:10.185,610,98.36
1779178810795,2026-05-19 16:20:10.795,610,98.36
1779178811405,2026-05-19 16:20:11.405,616,97.4
1779178812021,2026-05-19 16:20:12.021,616,97.4
1779178812637,2026-05-19 16:20:12.637,616,97.4
1779178813253,2026-05-19 16:20:13.253,623,96.31
1779178813876,2026-05-19 16:20:13.876,623,96.31
1779178814499,2026-05-19 16:20:14.499,623,96.31
1779178815122,2026-05-19 16:20:15.122,623,96.31
1779178815745,2026-05-19 16:20:15.745,623,96.31
1779178816368,2026-05-19 16:20:16.368,629,95.39
1779178816997,2026-05-19 16:20:16.997,629,95.39
1779178817626,2026-05-19 16:20:17.626,629,95.39
1779178818255,2026-05-19 16:20:18.255,629,95.39
1779178818884,2026-05-19 16:20:18.884,636,94.34
1779178819520,2026-05-19 16:20:19.520,636,94.34
1779178820156,2026-05-19 16:20:20.156,636,94.34
1779178820792,2026-05-19 16:20:20.792,636,94.34
1779178821428,2026-05-19 16:20:21.428,636,94.34
1779178822064,2026-05-19 16:20:22.064,636,94.34
1779178822700,2026-05-19 16:20:22.700,643,93.31
1779178823343,2026-05-19 16:20:23.343,643,93.31
1779178823986,2026-05-19 16:20:23.986,643,93.31
1779178824629,2026-05-19 16:20:24.629,643,93.31
1779178825272,2026-05-19 16:20:25.272,643,93.31
1779178825915,2026-05-19 16:20:25.915,643,93.31
1779178826558,2026-05-19 16:20:26.558,643,93.31
1779178827201,2026-05-19 16:20:27.201,643,93.31
1779178827844,2026-05-19 16:20:27.844,643,93.31
1779178828487,2026-05-19 16:20:28.487,650,92.31
1779178829137,2026-05-19 16:20:29.137,650,92.31
1779178829787,2026-05-19 16:20:29.787,650,92.31
1779178830437,2026-05-19 16:20:30.437,650,92.31
1779178831087,2026-05-19 16:20:31.087,650,92.31
1779178831737,2026-05-19 16:20:31.737,650,92.31
1779178832387,2026-05-19 16:20:32.387,650,92.31
1779178833037,2026-05-19 16:20:33.037,650,92.31
1779178833687,2026-05-19 16:20:33.687,650,92.31
1779178834337,2026-05-19 16:20:34.337,650,92.31
1779178834987,2026-05-19 16:20:34.987,650,92.31
1779178835637,2026-05-19 16:20:35.637,650,92.31
1779178836287,2026-05-19 16:20:36.287,650,92.31
1779178836937,2026-05-19 16:20:36.937,650,92.31
1779178837587,2026-05-19 16:20:37.587,650,92.31
1779178838237,2026-05-19 16:20:38.237,665,90.23
1779178838902,2026-05-19 16:20:38.902,665,90.23
1779178839567,2026-05-19 16:20:39.567,665,90.23
1779178840232,2026-05-19 16:20:40.232,665,90.23
1779178840897,2026-05-19 16:20:40.897,665,90.23
1779178841562,2026-05-19 16:20:41.562,665,90.23
1779178842227,2026-05-19 16:20:42.227,665,90.23
1779178842892,2026-05-19 16:20:42.892,665,90.23
1779178843557,2026-05-19 16:20:43.557,665,90.23
1779178844222,2026-05-19 16:20:44.222,665,90.23
1779178844887,2026-05-19 16:20:44.887,665,90.23
1779178845552,2026-05-19 16:20:45.552,665,90.23
1779178846217,2026-05-19 16:20:46.217,672,89.29
1779178846889,2026-05-19 16:20:46.889,672,89.29
1779178847561,2026-05-19 16:20:47.561,672,89.29
1779178848233,2026-05-19 16:20:48.233,672,89.29
1779178848905,2026-05-19 16:20:48.905,672,89.29
1779178849577,2026-05-19 16:20:49.577,672,89.29
1779178850249,2026-05-19 16:20:50.249,672,89.29
1779178850921,2026-05-19 16:20:50.921,665,90.23
1779178851586,2026-05-19 16:20:51.586,665,90.23
1779178852251,2026-05-19 16:20:52.251,665,90.23
1779178852916,2026-05-19 16:20:52.916,665,90.23
1779178853581,2026-05-19 16:20:53.581,665,90.23
1779178854246,2026-05-19 16:20:54.246,658,91.19
1779178854904,2026-05-19 16:20:54.904,658,91.19
1779178855562,2026-05-19 16:20:55.562,658,91.19
1779178856220,2026-05-19 16:20:56.220,658,91.19
1779178856878,2026-05-19 16:20:56.878,658,91.19
1779178857536,2026-05-19 16:20:57.536,658,91.19
1779178858194,2026-05-19 16:20:58.194,658,91.19
1779178858852,2026-05-19 16:20:58.852,658,91.19
1779178859510,2026-05-19 16:20:59.510,658,91.19
1779178860168,2026-05-19 16:21:00.168,650,92.31
1779178860818,2026-05-19 16:21:00.818,650,92.31
1779178861468,2026-05-19 16:21:01.468,658,91.19
1779178862126,2026-05-19 16:21:02.126,658,91.19
1779178862784,2026-05-19 16:21:02.784,658,91.19
1779178863442,2026-05-19 16:21:03.442,658,91.19
1779178864100,2026-05-19 16:21:04.100,658,91.19
1779178864758,2026-05-19 16:21:04.758,658,91.19
1779178865416,2026-05-19 16:21:05.416,658,91.19
1779178866074,2026-05-19 16:21:06.074,658,91.19
1779178866732,2026-05-19 16:21:06.732,650,92.31
1779178867382,2026-05-19 16:21:07.382,650,92.31
1779178868032,2026-05-19 16:21:08.032,643,93.31
1779178868675,2026-05-19 16:21:08.675,643,93.31
1779178869318,2026-05-19 16:21:09.318,643,93.31
1779178869961,2026-05-19 16:21:09.961,643,93.31
1779178870604,2026-05-19 16:21:10.604,643,93.31
1779178871247,2026-05-19 16:21:11.247,636,94.34
1779178871883,2026-05-19 16:21:11.883,636,94.34
1779178872519,2026-05-19 16:21:12.519,636,94.34
1779178873155,2026-05-19 16:21:13.155,636,94.34
1779178873791,2026-05-19 16:21:13.791,636,94.34
1779178874427,2026-05-19 16:21:14.427,636,94.34
1779178875063,2026-05-19 16:21:15.063,636,94.34
1779178875699,2026-05-19 16:21:15.699,636,94.34
1779178876335,2026-05-19 16:21:16.335,643,93.31
1779178876978,2026-05-19 16:21:16.978,643,93.31
1779178877621,2026-05-19 16:21:17.621,643,93.31
1779178878264,2026-05-19 16:21:18.264,643,93.31
1779178878907,2026-05-19 16:21:18.907,643,93.31
1779178879550,2026-05-19 16:21:19.550,643,93.31
1779178880193,2026-05-19 16:21:20.193,650,92.31
1779178880843,2026-05-19 16:21:20.843,650,92.31
1779178881493,2026-05-19 16:21:21.493,650,92.31
1779178882143,2026-05-19 16:21:22.143,650,92.31
1779178882793,2026-05-19 16:21:22.793,650,92.31
1779178883443,2026-05-19 16:21:23.443,650,92.31
1779178884093,2026-05-19 16:21:24.093,650,92.31
1779178884743,2026-05-19 16:21:24.743,650,92.31
1779178885393,2026-05-19 16:21:25.393,650,92.31
1779178886043,2026-05-19 16:21:26.043,650,92.31
1779178886693,2026-05-19 16:21:26.693,650,92.31
1779178887343,2026-05-19 16:21:27.343,650,92.31
1779178887993,2026-05-19 16:21:27.993,650,92.31
1779178888643,2026-05-19 16:21:28.643,650,92.31
1779178889293,2026-05-19 16:21:29.293,643,93.31
1779178889936,2026-05-19 16:21:29.936,636,94.34
1779178890572,2026-05-19 16:21:30.572,636,94.34
1779178891208,2026-05-19 16:21:31.208,629,95.39
1779178891837,2026-05-19 16:21:31.837,629,95.39
1779178892466,2026-05-19 16:21:32.466,629,95.39
1779178893095,2026-05-19 16:21:33.095,629,95.39
1779178893724,2026-05-19 16:21:33.724,629,95.39
1779178894353,2026-05-19 16:21:34.353,629,95.39
1779178894982,2026-05-19 16:21:34.982,629,95.39
1779178895611,2026-05-19 16:21:35.611,629,95.39
1779178896240,2026-05-19 16:21:36.240,629,95.39
1779178896869,2026-05-19 16:21:36.869,629,95.39
1779178897498,2026-05-19 16:21:37.498,629,95.39
1779178898127,2026-05-19 16:21:38.127,629,95.39
1779178898756,2026-05-19 16:21:38.756,629,95.39
1779178899385,2026-05-19 16:21:39.385,629,95.39
1779178900014,2026-05-19 16:21:40.014,636,94.34
1779178900650,2026-05-19 16:21:40.650,636,94.34
1779178901286,2026-05-19 16:21:41.286,636,94.34
1779178901922,2026-05-19 16:21:41.922,636,94.34
1779178902558,2026-05-19 16:21:42.558,643,93.31
1779178903201,2026-05-19 16:21:43.201,643,93.31
1779178903844,2026-05-19 16:21:43.844,643,93.31
1779178904487,2026-05-19 16:21:44.487,650,92.31
1779178905137,2026-05-19 16:21:45.137,650,92.31
1779178905787,2026-05-19 16:21:45.787,650,92.31
1779178906437,2026-05-19 16:21:46.437,650,92.31
1779178907087,2026-05-19 16:21:47.087,650,92.31
1779178907737,2026-05-19 16:21:47.737,650,92.31
1779178908387,2026-05-19 16:21:48.387,650,92.31
1779178909037,2026-05-19 16:21:49.037,650,92.31
1779178909687,2026-05-19 16:21:49.687,650,92.31
1779178910337,2026-05-19 16:21:50.337,650,92.31
1779178910987,2026-05-19 16:21:50.987,658,91.19
1779178911645,2026-05-19 16:21:51.645,658,91.19
1779178912303,2026-05-19 16:21:52.303,658,91.19
1779178912961,2026-05-19 16:21:52.961,650,92.31
1779178913611,2026-05-19 16:21:53.611,650,92.31
1779178914261,2026-05-19 16:21:54.261,650,92.31
1779178914911,2026-05-19 16:21:54.911,658,91.19
1779178915569,2026-05-19 16:21:55.569,658,91.19
1779178916227,2026-05-19 16:21:56.227,658,91.19
1779178916885,2026-05-19 16:21:56.885,658,91.19
1779178917543,2026-05-19 16:21:57.543,658,91.19
1779178918201,2026-05-19 16:21:58.201,658,91.19
1779178918859,2026-05-19 16:21:58.859,650,92.31
1779178919509,2026-05-19 16:21:59.509,650,92.31
1779178920159,2026-05-19 16:22:00.159,650,92.31
1779178920809,2026-05-19 16:22:00.809,650,92.31
1779178921459,2026-05-19 16:22:01.459,650,92.31
1779178922109,2026-05-19 16:22:02.109,650,92.31
1779178922759,2026-05-19 16:22:02.759,650,92.31
1779178923409,2026-05-19 16:22:03.409,650,92.31
1779178924059,2026-05-19 16:22:04.059,650,92.31
1779178924709,2026-05-19 16:22:04.709,650,92.31
1779178925359,2026-05-19 16:22:05.359,650,92.31
1779178926009,2026-05-19 16:22:06.009,650,92.31
1779178926659,2026-05-19 16:22:06.659,650,92.31
1779178927309,2026-05-19 16:22:07.309,650,92.31
1779178927959,2026-05-19 16:22:07.959,650,92.31
1779178928609,2026-05-19 16:22:08.609,650,92.31
1779178929259,2026-05-19 16:22:09.259,650,92.31
1779178929909,2026-05-19 16:22:09.909,650,92.31
1779178930559,2026-05-19 16:22:10.559,650,92.31
1779178931209,2026-05-19 16:22:11.209,650,92.31
1779178931859,2026-05-19 16:22:11.859,658,91.19
1779178932517,2026-05-19 16:22:12.517,658,91.19
1779178933175,2026-05-19 16:22:13.175,658,91.19
1779178933833,2026-05-19 16:22:13.833,658,91.19
1779178934491,2026-05-19 16:22:14.491,658,91.19
1779178935149,2026-05-19 16:22:15.149,658,91.19
1779178935807,2026-05-19 16:22:15.807,658,91.19
1779178936465,2026-05-19 16:22:16.465,658,91.19
1779178937123,2026-05-19 16:22:17.123,650,92.31
1779178937773,2026-05-19 16:22:17.773,650,92.31
1779178938423,2026-05-19 16:22:18.423,650,92.31
1779178939073,2026-05-19 16:22:19.073,650,92.31
1779178939723,2026-05-19 16:22:19.723,650,92.31
1779178940373,2026-05-19 16:22:20.373,650,92.31
1779178941023,2026-05-19 16:22:21.023,650,92.31
1779178941673,2026-05-19 16:22:21.673,650,92.31
1779178942323,2026-05-19 16:22:22.323,643,93.31
1779178942966,2026-05-19 16:22:22.966,643,93.31
1779178943609,2026-05-19 16:22:23.609,643,93.31
1779178944252,2026-05-19 16:22:24.252,643,93.31
1779178944895,2026-05-19 16:22:24.895,643,93.31
1779178945538,2026-05-19 16:22:25.538,643,93.31
1779178946181,2026-05-19 16:22:26.181,643,93.31
1779178946824,2026-05-19 16:22:26.824,643,93.31
1779178947467,2026-05-19 16:22:27.467,643,93.31
1779178948110,2026-05-19 16:22:28.110,643,93.31
1779178948753,2026-05-19 16:22:28.753,643,93.31
1779178949396,2026-05-19 16:22:29.396,643,93.31
1779178950039,2026-05-19 16:22:30.039,643,93.31
1779178950682,2026-05-19 16:22:30.682,643,93.31
1779178951325,2026-05-19 16:22:31.325,643,93.31
1779178951968,2026-05-19 16:22:31.968,643,93.31
1779178952611,2026-05-19 16:22:32.611,643,93.31
1779178953254,2026-05-19 16:22:33.254,643,93.31
1779178953897,2026-05-19 16:22:33.897,643,93.31
1779178954540,2026-05-19 16:22:34.540,643,93.31
1779178955183,2026-05-19 16:22:35.183,636,94.34
1779178955819,2026-05-19 16:22:35.819,636,94.34
1779178956455,2026-05-19 16:22:36.455,636,94.34
1779178957091,2026-05-19 16:22:37.091,636,94.34
1779178957727,2026-05-19 16:22:37.727,636,94.34
1779178958363,2026-05-19 16:22:38.363,636,94.34
1779178958999,2026-05-19 16:22:38.999,636,94.34
1779178959635,2026-05-19 16:22:39.635,636,94.34
1779178960271,2026-05-19 16:22:40.271,636,94.34
1779178960907,2026-05-19 16:22:40.907,636,94.34
1779178961543,2026-05-19 16:22:41.543,636,94.34
1779178962179,2026-05-19 16:22:42.179,636,94.34
1779178962815,2026-05-19 16:22:42.815,636,94.34
1779178963451,2026-05-19 16:22:43.451,636,94.34
1779178964087,2026-05-19 16:22:44.087,636,94.34
1779178964723,2026-05-19 16:22:44.723,636,94.34
1779178965359,2026-05-19 16:22:45.359,636,94.34
1779178965995,2026-05-19 16:22:45.995,636,94.34
1779178966631,2026-05-19 16:22:46.631,636,94.34
1779178967267,2026-05-19 16:22:47.267,636,94.34
1779178967903,2026-05-19 16:22:47.903,629,95.39
1779178968532,2026-05-19 16:22:48.532,629,95.39
1779178969161,2026-05-19 16:22:49.161,629,95.39
1779178969790,2026-05-19 16:22:49.790,629,95.39
1779178970419,2026-05-19 16:22:50.419,629,95.39
1779178971048,2026-05-19 16:22:51.048,629,95.39
1779178971677,2026-05-19 16:22:51.677,629,95.39
1779178972306,2026-05-19 16:22:52.306,629,95.39
1779178972935,2026-05-19 16:22:52.935,629,95.39
1779178973564,2026-05-19 16:22:53.564,629,95.39
1779178974193,2026-05-19 16:22:54.193,629,95.39
1779178974822,2026-05-19 16:22:54.822,636,94.34
1779178975458,2026-05-19 16:22:55.458,636,94.34
1779178976094,2026-05-19 16:22:56.094,636,94.34
1779178976730,2026-05-19 16:22:56.730,636,94.34
1779178977366,2026-05-19 16:22:57.366,643,93.31
1779178978009,2026-05-19 16:22:58.009,643,93.31
1779178978652,2026-05-19 16:22:58.652,643,93.31
1779178979295,2026-05-19 16:22:59.295,643,93.31
1779178979938,2026-05-19 16:22:59.938,643,93.31
1779178980581,2026-05-19 16:23:00.581,643,93.31
1779178981224,2026-05-19 16:23:01.224,643,93.31
1779178981867,2026-05-19 16:23:01.867,643,93.31
1779178982510,2026-05-19 16:23:02.510,636,94.34
1779178983146,2026-05-19 16:23:03.146,636,94.34
1779178983782,2026-05-19 16:23:03.782,629,95.39
1779178984411,2026-05-19 16:23:04.411,623,96.31
1779178985034,2026-05-19 16:23:05.034,616,97.4
1779178985650,2026-05-19 16:23:05.650,610,98.36
1779178986260,2026-05-19 16:23:06.260,603,99.5
1779178986863,2026-05-19 16:23:06.863,603,99.5
1779178987466,2026-05-19 16:23:07.466,597,100.5
1779178988063,2026-05-19 16:23:08.063,597,100.5
1779178988660,2026-05-19 16:23:08.660,597,100.5
1779178989257,2026-05-19 16:23:09.257,597,100.5
1779178989854,2026-05-19 16:23:09.854,597,100.5
1779178990451,2026-05-19 16:23:10.451,597,100.5
1779178991048,2026-05-19 16:23:11.048,597,100.5
1779178991645,2026-05-19 16:23:11.645,597,100.5
1779178992242,2026-05-19 16:23:12.242,603,99.5
1779178992845,2026-05-19 16:23:12.845,603,99.5
1779178993448,2026-05-19 16:23:13.448,603,99.5
1779178994051,2026-05-19 16:23:14.051,610,98.36
1779178994661,2026-05-19 16:23:14.661,616,97.4
1779178995277,2026-05-19 16:23:15.277,616,97.4
1779178995893,2026-05-19 16:23:15.893,623,96.31
1779178996516,2026-05-19 16:23:16.516,623,96.31
1779178997139,2026-05-19 16:23:17.139,629,95.39
1779178997768,2026-05-19 16:23:17.768,629,95.39
1779178998397,2026-05-19 16:23:18.397,629,95.39
1779178999026,2026-05-19 16:23:19.026,636,94.34
1779178999662,2026-05-19 16:23:19.662,636,94.34
1779179000298,2026-05-19 16:23:20.298,636,94.34
1779179000934,2026-05-19 16:23:20.934,636,94.34
1779179001570,2026-05-19 16:23:21.570,643,93.31
1779179002213,2026-05-19 16:23:22.213,643,93.31
1779179002856,2026-05-19 16:23:22.856,643,93.31
1779179003499,2026-05-19 16:23:23.499,650,92.31
1779179004149,2026-05-19 16:23:24.149,650,92.31
1779179004799,2026-05-19 16:23:24.799,650,92.31
1779179005449,2026-05-19 16:23:25.449,650,92.31
1779179006099,2026-05-19 16:23:26.099,658,91.19
1779179006757,2026-05-19 16:23:26.757,658,91.19
1779179007415,2026-05-19 16:23:27.415,658,91.19
1779179008073,2026-05-19 16:23:28.073,658,91.19
1779179008731,2026-05-19 16:23:28.731,658,91.19
1779179009389,2026-05-19 16:23:29.389,658,91.19
1779179010047,2026-05-19 16:23:30.047,650,92.31
1779179010697,2026-05-19 16:23:30.697,650,92.31
1779179011347,2026-05-19 16:23:31.347,650,92.31
1779179011997,2026-05-19 16:23:31.997,658,91.19
1779179012655,2026-05-19 16:23:32.655,658,91.19
1779179013313,2026-05-19 16:23:33.313,658,91.19
1779179013971,2026-05-19 16:23:33.971,658,91.19
1779179014629,2026-05-19 16:23:34.629,658,91.19
1779179015287,2026-05-19 16:23:35.287,658,91.19
1779179015945,2026-05-19 16:23:35.945,658,91.19
1779179016603,2026-05-19 16:23:36.603,658,91.19
1779179017261,2026-05-19 16:23:37.261,658,91.19
1779179017919,2026-05-19 16:23:37.919,658,91.19
1779179018577,2026-05-19 16:23:38.577,658,91.19
1779179019235,2026-05-19 16:23:39.235,658,91.19
1779179019893,2026-05-19 16:23:39.893,658,91.19
1779179020551,2026-05-19 16:23:40.551,658,91.19
1779179021209,2026-05-19 16:23:41.209,658,91.19
1779179021867,2026-05-19 16:23:41.867,658,91.19
1779179022525,2026-05-19 16:23:42.525,650,92.31
1779179023175,2026-05-19 16:23:43.175,650,92.31
1779179023825,2026-05-19 16:23:43.825,650,92.31
1779179024475,2026-05-19 16:23:44.475,650,92.31
1779179025125,2026-05-19 16:23:45.125,650,92.31
1779179025775,2026-05-19 16:23:45.775,643,93.31
1779179026418,2026-05-19 16:23:46.418,643,93.31
1779179027061,2026-05-19 16:23:47.061,643,93.31
1779179027704,2026-05-19 16:23:47.704,643,93.31
1779179028347,2026-05-19 16:23:48.347,643,93.31
1779179028990,2026-05-19 16:23:48.990,643,93.31
1779179029633,2026-05-19 16:23:49.633,643,93.31
1779179030276,2026-05-19 16:23:50.276,643,93.31
1779179030919,2026-05-19 16:23:50.919,643,93.31
1779179031562,2026-05-19 16:23:51.562,643,93.31
1779179032205,2026-05-19 16:23:52.205,643,93.31
1779179032848,2026-05-19 16:23:52.848,643,93.31
1779179033491,2026-05-19 16:23:53.491,643,93.31
1779179034134,2026-05-19 16:23:54.134,643,93.31
1779179034777,2026-05-19 16:23:54.777,643,93.31
1779179035420,2026-05-19 16:23:55.420,643,93.31
1779179036063,2026-05-19 16:23:56.063,643,93.31
1779179036706,2026-05-19 16:23:56.706,650,92.31
1779179037356,2026-05-19 16:23:57.356,650,92.31
1779179038006,2026-05-19 16:23:58.006,650,92.31
1779179038656,2026-05-19 16:23:58.656,643,93.31
1779179039299,2026-05-19 16:23:59.299,643,93.31
1779179039942,2026-05-19 16:23:59.942,643,93.31
1779179040585,2026-05-19 16:24:00.585,643,93.31
1779179041228,2026-05-19 16:24:01.228,643,93.31
1779179041871,2026-05-19 16:24:01.871,650,92.31
1779179042521,2026-05-19 16:24:02.521,650,92.31
1779179043171,2026-05-19 16:24:03.171,650,92.31
1779179043821,2026-05-19 16:24:03.821,650,92.31
1779179044471,2026-05-19 16:24:04.471,643,93.31
1779179045114,2026-05-19 16:24:05.114,643,93.31
1779179045757,2026-05-19 16:24:05.757,643,93.31
1779179046400,2026-05-19 16:24:06.400,643,93.31
1779179047043,2026-05-19 16:24:07.043,643,93.31
1779179047686,2026-05-19 16:24:07.686,643,93.31
1779179048329,2026-05-19 16:24:08.329,643,93.31
1779179048972,2026-05-19 16:24:08.972,643,93.31
1779179049615,2026-05-19 16:24:09.615,643,93.31
1779179050258,2026-05-19 16:24:10.258,643,93.31
1779179050901,2026-05-19 16:24:10.901,643,93.31
1779179051544,2026-05-19 16:24:11.544,643,93.31
1779179052187,2026-05-19 16:24:12.187,643,93.31
1779179052830,2026-05-19 16:24:12.830,643,93.31
1779179053473,2026-05-19 16:24:13.473,643,93.31
1779179054116,2026-05-19 16:24:14.116,643,93.31
1779179054759,2026-05-19 16:24:14.759,650,92.31
1779179055409,2026-05-19 16:24:15.409,650,92.31
1779179056059,2026-05-19 16:24:16.059,650,92.31
1779179056709,2026-05-19 16:24:16.709,650,92.31
1779179057359,2026-05-19 16:24:17.359,650,92.31
1779179058009,2026-05-19 16:24:18.009,650,92.31
1779179058659,2026-05-19 16:24:18.659,650,92.31
1779179059309,2026-05-19 16:24:19.309,650,92.31
1779179059959,2026-05-19 16:24:19.959,650,92.31
1779179060609,2026-05-19 16:24:20.609,643,93.31
1779179061252,2026-05-19 16:24:21.252,643,93.31
1779179061895,2026-05-19 16:24:21.895,643,93.31
1779179062538,2026-05-19 16:24:22.538,643,93.31
1779179063181,2026-05-19 16:24:23.181,636,94.34
1779179063817,2026-05-19 16:24:23.817,629,95.39
1779179064446,2026-05-19 16:24:24.446,623,96.31
1779179065069,2026-05-19 16:24:25.069,623,96.31
1779179065692,2026-05-19 16:24:25.692,623,96.31
1779179066315,2026-05-19 16:24:26.315,623,96.31
1779179066938,2026-05-19 16:24:26.938,616,97.4
1779179067554,2026-05-19 16:24:27.554,616,97.4
1779179068170,2026-05-19 16:24:28.170,616,97.4
1779179068786,2026-05-19 16:24:28.786,616,97.4
1779179069402,2026-05-19 16:24:29.402,616,97.4
1779179070018,2026-05-19 16:24:30.018,616,97.4
1779179070634,2026-05-19 16:24:30.634,616,97.4
1779179071250,2026-05-19 16:24:31.250,616,97.4
1779179071866,2026-05-19 16:24:31.866,616,97.4
1779179072482,2026-05-19 16:24:32.482,616,97.4
1779179073098,2026-05-19 16:24:33.098,616,97.4
1779179073714,2026-05-19 16:24:33.714,616,97.4
1779179074330,2026-05-19 16:24:34.330,616,97.4
1779179074946,2026-05-19 16:24:34.946,623,96.31
1779179075569,2026-05-19 16:24:35.569,623,96.31
1779179076192,2026-05-19 16:24:36.192,623,96.31
1779179076815,2026-05-19 16:24:36.815,629,95.39
1779179077444,2026-05-19 16:24:37.444,636,94.34
1779179078080,2026-05-19 16:24:38.080,636,94.34
1779179078716,2026-05-19 16:24:38.716,636,94.34
1779179079352,2026-05-19 16:24:39.352,636,94.34
1779179079988,2026-05-19 16:24:39.988,643,93.31
1779179080631,2026-05-19 16:24:40.631,643,93.31
1779179081274,2026-05-19 16:24:41.274,643,93.31
1779179081917,2026-05-19 16:24:41.917,643,93.31
1779179082560,2026-05-19 16:24:42.560,643,93.31
1779179083203,2026-05-19 16:24:43.203,643,93.31
1779179083846,2026-05-19 16:24:43.846,650,92.31
1779179084496,2026-05-19 16:24:44.496,650,92.31
1779179085146,2026-05-19 16:24:45.146,650,92.31
1779179085796,2026-05-19 16:24:45.796,650,92.31
1779179086446,2026-05-19 16:24:46.446,650,92.31
1779179087096,2026-05-19 16:24:47.096,650,92.31
1779179087746,2026-05-19 16:24:47.746,650,92.31
1779179088396,2026-05-19 16:24:48.396,658,91.19
1779179089054,2026-05-19 16:24:49.054,658,91.19
1779179089712,2026-05-19 16:24:49.712,658,91.19
1779179090370,2026-05-19 16:24:50.370,658,91.19
1779179091028,2026-05-19 16:24:51.028,658,91.19
1779179091686,2026-05-19 16:24:51.686,658,91.19
1779179092344,2026-05-19 16:24:52.344,665,90.23
1779179093009,2026-05-19 16:24:53.009,665,90.23
1779179093674,2026-05-19 16:24:53.674,665,90.23
1779179094339,2026-05-19 16:24:54.339,665,90.23
1779179095004,2026-05-19 16:24:55.004,665,90.23
1779179095669,2026-05-19 16:24:55.669,665,90.23
1779179096334,2026-05-19 16:24:56.334,665,90.23
1779179096999,2026-05-19 16:24:56.999,665,90.23
1779179097664,2026-05-19 16:24:57.664,665,90.23
1779179098329,2026-05-19 16:24:58.329,658,91.19
1779179098987,2026-05-19 16:24:58.987,658,91.19
1779179099645,2026-05-19 16:24:59.645,658,91.19
1779179100303,2026-05-19 16:25:00.303,658,91.19
1779179100961,2026-05-19 16:25:00.961,658,91.19
1779179101619,2026-05-19 16:25:01.619,658,91.19
1779179102277,2026-05-19 16:25:02.277,658,91.19
1779179102935,2026-05-19 16:25:02.935,658,91.19
1779179103593,2026-05-19 16:25:03.593,650,92.31
1779179104243,2026-05-19 16:25:04.243,650,92.31
1779179104893,2026-05-19 16:25:04.893,650,92.31
1779179105543,2026-05-19 16:25:05.543,650,92.31
1779179106193,2026-05-19 16:25:06.193,650,92.31
