Timestamp,BPM,RRIntervals
1779190074350,103,"[568,574,574,574,574,574,574,574,574,574,574,574,580,580,580,585,585,585,585,585]"
1779190073851,102,"[574,574,574,574,574,574,574,574,574,574,574,580,580,580,585,585,585,585,585,585]"
1779190073352,102,"[574,574,574,574,574,574,574,574,574,574,580,580,580,585,585,585,585,585,585,585]"
1779190072853,102,"[574,574,574,574,574,574,574,574,574,580,580,580,585,585,585,585,585,585,585,585]"
1779190072356,102,"[574,574,574,574,574,574,574,574,580,580,580,585,585,585,585,585,585,585,585,585]"
1779190071853,102,"[574,574,574,574,574,574,574,580,580,580,585,585,585,585,585,585,585,585,585,585]"
1779190071359,102,"[574,574,574,574,574,574,580,580,580,585,585,585,585,585,585,585,585,585,585,585]"
1779190070861,102,"[574,574,574,574,574,580,580,580,585,585,585,585,585,585,585,585,585,585,585,580]"
1779190070359,102,"[574,574,574,574,580,580,580,585,585,585,585,585,585,585,585,585,585,585,580,580]"
1779190069862,102,"[574,574,574,580,580,580,585,585,585,585,585,585,585,585,585,585,585,580,580,574]"
1779190069362,102,"[574,574,580,580,580,585,585,585,585,585,585,585,585,585,585,585,580,580,574,568]"
1779190068861,102,"[574,580,580,580,585,585,585,585,585,585,585,585,585,585,585,580,580,574,568,568]"
1779190068365,101,"[580,580,580,585,585,585,585,585,585,585,585,585,585,585,580,580,574,568,568,568]"
1779190067869,101,"[580,580,585,585,585,585,585,585,585,585,585,585,585,580,580,574,568,568,568,568]"
1779190067367,101,"[580,585,585,585,585,585,585,585,585,585,585,585,580,580,574,568,568,568,568,568]"
1779190066869,100,"[585,585,585,585,585,585,585,585,585,585,585,580,580,574,568,568,568,568,568,568]"
1779190066370,100,"[585,585,585,585,585,585,585,585,585,585,580,580,574,568,568,568,568,568,568,568]"
1779190065870,100,"[585,585,585,585,585,585,585,585,585,580,580,574,568,568,568,568,568,568,568,568]"
1779190065372,100,"[585,585,585,585,585,585,585,585,580,580,574,568,568,568,568,568,568,568,568,568]"
1779190064872,100,"[585,585,585,585,585,585,585,580,580,574,568,568,568,568,568,568,568,568,568,574]"
1779190064374,100,"[585,585,585,585,585,585,580,580,574,568,568,568,568,568,568,568,568,568,574,574]"
1779190063878,100,"[585,585,585,585,585,580,580,574,568,568,568,568,568,568,568,568,568,574,574,580]"
1779190063379,100,"[585,585,585,585,580,580,574,568,568,568,568,568,568,568,568,568,574,574,580,585]"
1779190062880,100,"[585,585,585,580,580,574,568,568,568,568,568,568,568,568,568,574,574,580,585,585]"
1779190062381,100,"[585,585,580,580,574,568,568,568,568,568,568,568,568,568,574,574,580,585,585,585]"
1779190061881,100,"[585,580,580,574,568,568,568,568,568,568,568,568,568,574,574,580,585,585,585,591]"
1779190061382,101,"[580,580,574,568,568,568,568,568,568,568,568,568,574,574,580,585,585,585,591,591]"
1779190060883,101,"[580,574,568,568,568,568,568,568,568,568,568,574,574,580,585,585,585,591,591,591]"
1779190060385,102,"[574,568,568,568,568,568,568,568,568,568,574,574,580,585,585,585,591,591,591,591]"
1779190059886,103,"[568,568,568,568,568,568,568,568,568,574,574,580,585,585,585,591,591,591,591,591]"
1779190059388,103,"[568,568,568,568,568,568,568,568,574,574,580,585,585,585,591,591,591,591,591,591]"
1779190058891,103,"[568,568,568,568,568,568,568,574,574,580,585,585,585,591,591,591,591,591,591,591]"
1779190058390,103,"[568,568,568,568,568,568,574,574,580,585,585,585,591,591,591,591,591,591,591,591]"
1779190057890,103,"[568,568,568,568,568,574,574,580,585,585,585,591,591,591,591,591,591,591,591,591]"
1779190057392,103,"[568,568,568,568,574,574,580,585,585,585,591,591,591,591,591,591,591,591,591,585]"
1779190056893,103,"[568,568,568,574,574,580,585,585,585,591,591,591,591,591,591,591,591,591,585,580]"
1779190056396,103,"[568,568,574,574,580,585,585,585,591,591,591,591,591,591,591,591,591,585,580,574]"
1779190055896,103,"[574,574,580,585,585,585,591,591,591,591,591,591,591,591,591,585,580,574,574,568]"
1779190055398,102,"[574,574,580,585,585,585,591,591,591,591,591,591,591,591,591,585,580,574,574,568]"
1779190054902,102,"[574,580,585,585,585,591,591,591,591,591,591,591,591,591,585,580,574,574,568,557]"
1779190054401,101,"[580,585,585,585,591,591,591,591,591,591,591,591,591,585,580,574,574,568,557,552]"
1779190053901,100,"[585,585,585,591,591,591,591,591,591,591,591,591,585,580,574,574,568,557,552,552]"
1779190053402,100,"[585,585,591,591,591,591,591,591,591,591,591,585,580,574,574,568,557,552,552,546]"
1779190052904,100,"[585,591,591,591,591,591,591,591,591,591,585,580,574,574,568,557,552,552,546,546]"
1779190052404,99,"[591,591,591,591,591,591,591,591,591,585,580,574,574,568,557,552,552,546,546,546]"
1779190051906,99,"[591,591,591,591,591,591,591,591,585,580,574,574,568,557,552,552,546,546,546,541]"
1779190051409,99,"[591,591,591,591,591,591,591,585,580,574,574,568,557,552,552,546,546,546,541,541]"
1779190050907,99,"[591,591,591,591,591,591,585,580,574,574,568,557,552,552,546,546,546,541,541,541]"
1779190050410,99,"[591,591,591,591,591,585,580,574,574,568,557,552,552,546,546,546,541,541,541,541]"
1779190049911,99,"[591,591,591,591,585,580,574,574,568,557,552,552,546,546,546,541,541,541,541,541]"
1779190049412,99,"[591,591,591,585,580,574,574,568,557,552,552,546,546,546,541,541,541,541,541,541]"
1779190048913,99,"[591,591,585,580,574,574,568,557,552,552,546,546,546,541,541,541,541,541,541,541]"
1779190048417,99,"[591,585,580,574,574,568,557,552,552,546,546,546,541,541,541,541,541,541,541,541]"
1779190047916,100,"[585,580,574,574,568,557,552,552,546,546,546,541,541,541,541,541,541,541,541,546]"
1779190047417,101,"[580,574,574,568,557,552,552,546,546,546,541,541,541,541,541,541,541,541,546,546]"
1779190046917,102,"[574,574,568,557,552,552,546,546,546,541,541,541,541,541,541,541,541,546,546,546]"
1779190046421,102,"[574,568,557,552,552,546,546,546,541,541,541,541,541,541,541,541,546,546,546,552]"
1779190045920,103,"[568,557,552,552,546,546,546,541,541,541,541,541,541,541,541,546,546,546,552,557]"
1779190045423,105,"[557,552,552,546,546,546,541,541,541,541,541,541,541,541,546,546,546,552,557,562]"
1779190044923,106,"[552,552,546,546,546,541,541,541,541,541,541,541,541,546,546,546,552,557,562,568]"
1779190044425,106,"[552,546,546,546,541,541,541,541,541,541,541,541,546,546,546,552,557,562,568,574]"
1779190043926,107,"[546,546,546,541,541,541,541,541,541,541,541,546,546,546,552,557,562,568,574,574]"
1779190043427,107,"[546,546,541,541,541,541,541,541,541,541,546,546,546,552,557,562,568,574,574,574]"
1779190042930,107,"[546,541,541,541,541,541,541,541,541,546,546,546,552,557,562,568,574,574,574,580]"
1779190042429,108,"[541,541,541,541,541,541,541,541,546,546,546,552,557,562,568,574,574,574,580,585]"
1779190041931,108,"[541,541,541,541,541,541,541,546,546,546,552,557,562,568,574,574,574,580,585,585]"
1779190041432,108,"[541,541,541,541,541,541,546,546,546,552,557,562,568,574,574,574,580,585,585,585]"
1779190040934,108,"[541,541,541,541,541,546,546,546,552,557,562,568,574,574,574,580,585,585,585,585]"
1779190040435,108,"[541,541,541,541,546,546,546,552,557,562,568,574,574,574,580,585,585,585,585,585]"
1779190039938,108,"[541,541,541,546,546,546,552,557,562,568,574,574,574,580,585,585,585,585,585,585]"
1779190039439,108,"[541,541,546,546,546,552,557,562,568,574,574,574,580,585,585,585,585,585,585,585]"
1779190038940,108,"[541,546,546,546,552,557,562,568,574,574,574,580,585,585,585,585,585,585,585,580]"
1779190038441,107,"[546,546,546,552,557,562,568,574,574,574,580,585,585,585,585,585,585,585,580,574]"
1779190037940,107,"[546,546,552,557,562,568,574,574,574,580,585,585,585,585,585,585,585,580,574,568]"
1779190037443,107,"[546,552,557,562,568,574,574,574,580,585,585,585,585,585,585,585,580,574,568,557]"
1779190036945,106,"[552,557,562,568,574,574,574,580,585,585,585,585,585,585,585,580,574,568,557,552]"
1779190036448,105,"[557,562,568,574,574,574,580,585,585,585,585,585,585,585,580,574,568,557,552,552]"
1779190035950,104,"[562,568,574,574,574,580,585,585,585,585,585,585,585,580,574,568,557,552,552,541]"
1779190035448,103,"[568,574,574,574,580,585,585,585,585,585,585,585,580,574,568,557,552,552,541,537]"
1779190034949,102,"[574,574,574,580,585,585,585,585,585,585,585,580,574,568,557,552,552,541,537,532]"
1779190034450,102,"[574,574,580,585,585,585,585,585,585,585,580,574,568,557,552,552,541,537,532,532]"
1779190033951,102,"[574,580,585,585,585,585,585,585,585,580,574,568,557,552,552,541,537,532,532,532]"
1779190033453,101,"[580,585,585,585,585,585,585,585,580,574,568,557,552,552,541,537,532,532,532,532]"
1779190032952,100,"[585,585,585,585,585,585,585,580,574,568,557,552,552,541,537,532,532,532,532,532]"
1779190032455,100,"[585,585,585,585,585,585,580,574,568,557,552,552,541,537,532,532,532,532,532,532]"
1779190031956,100,"[585,585,585,585,585,580,574,568,557,552,552,541,537,532,532,532,532,532,532,532]"
1779190031459,100,"[585,585,585,585,580,574,568,557,552,552,541,537,532,532,532,532,532,532,532,527]"
1779190030961,100,"[585,585,585,580,574,568,557,552,552,541,537,532,532,532,532,532,532,532,527,532]"
1779190030461,100,"[585,585,580,574,568,557,552,552,541,537,532,532,532,532,532,532,532,527,532,532]"
1779190029962,100,"[585,580,574,568,557,552,552,541,537,532,532,532,532,532,532,532,527,532,532,537]"
1779190029468,101,"[580,574,568,557,552,552,541,537,532,532,532,532,532,532,532,527,532,532,537,537]"
1779190028963,102,"[574,568,557,552,552,541,537,532,532,532,532,532,532,532,527,532,532,537,537,541]"
1779190028467,103,"[557,552,552,541,537,532,532,532,532,532,532,532,527,532,532,537,537,541,541,546]"
1779190027966,105,"[557,552,552,541,537,532,532,532,532,532,532,532,527,532,532,537,537,541,541,546]"
1779190027469,106,"[552,552,541,537,532,532,532,532,532,532,532,527,532,532,537,537,541,541,546,552]"
1779190026970,106,"[552,541,537,532,532,532,532,532,532,532,527,532,532,537,537,541,541,546,552,552]"
1779190026470,108,"[541,537,532,532,532,532,532,532,532,527,532,532,537,537,541,541,546,552,552,557]"
1779190025971,109,"[537,532,532,532,532,532,532,532,527,532,532,537,537,541,541,546,552,552,557,557]"
1779190025472,110,"[532,532,532,532,532,532,532,527,532,532,537,537,541,541,546,552,552,557,557,557]"
1779190024974,110,"[532,532,532,532,532,532,527,532,532,537,537,541,541,546,552,552,557,557,557,557]"
1779190024475,110,"[532,532,532,532,532,527,532,532,537,537,541,541,546,552,552,557,557,557,557,557]"
1779190023976,110,"[532,532,532,532,527,532,532,537,537,541,541,546,552,552,557,557,557,557,557,552]"
1779190023478,110,"[532,532,532,527,532,532,537,537,541,541,546,552,552,557,557,557,557,557,552,552]"
1779190022981,110,"[532,532,527,532,532,537,537,541,541,546,552,552,557,557,557,557,557,552,552,552]"
1779190022479,110,"[532,527,532,532,537,537,541,541,546,552,552,557,557,557,557,557,552,552,552,546]"
1779190021982,111,"[527,532,532,537,537,541,541,546,552,552,557,557,557,557,557,552,552,552,546,546]"
1779190021483,110,"[532,532,537,537,541,541,546,552,552,557,557,557,557,557,552,552,552,546,546,541]"
1779190020984,110,"[532,537,537,541,541,546,552,552,557,557,557,557,557,552,552,552,546,546,541,537]"
1779190020485,109,"[537,537,541,541,546,552,552,557,557,557,557,557,552,552,552,546,546,541,537,537]"
1779190019986,109,"[537,541,541,546,552,552,557,557,557,557,557,552,552,552,546,546,541,537,537,532]"
1779190019488,108,"[541,541,546,552,552,557,557,557,557,557,552,552,552,546,546,541,537,537,532,532]"
1779190018989,108,"[541,546,552,552,557,557,557,557,557,552,552,552,546,546,541,537,537,532,532,532]"
1779190018490,107,"[546,552,552,557,557,557,557,557,552,552,552,546,546,541,537,537,532,532,532,532]"
1779190017992,106,"[552,552,557,557,557,557,557,552,552,552,546,546,541,537,537,532,532,532,532,532]"
1779190017490,106,"[552,557,557,557,557,557,552,552,552,546,546,541,537,537,532,532,532,532,532,527]"
1779190017020,105,"[557,557,557,557,557,552,552,552,546,546,541,537,537,532,532,532,532,532,527,527]"
1779190016492,105,"[557,557,557,557,552,552,552,546,546,541,537,537,532,532,532,532,532,527,527,532]"
1779190015993,105,"[557,557,557,552,552,552,546,546,541,537,537,532,532,532,532,532,527,527,532,532]"
1779190015589,105,"[557,557,552,552,552,546,546,541,537,537,532,532,532,532,532,527,527,532,532,537]"
1779190015588,105,"[557,552,552,552,546,546,541,537,537,532,532,532,532,532,527,527,532,532,537,537]"
1779190014500,106,"[552,552,552,546,546,541,537,537,532,532,532,532,532,527,527,532,532,537,537,537]"
1779190014000,106,"[552,552,546,546,541,537,537,532,532,532,532,532,527,527,532,532,537,537,537,541]"
1779190013503,106,"[552,546,546,541,537,537,532,532,532,532,532,527,527,532,532,537,537,537,541,557]"
1779190013003,107,"[546,546,541,537,537,532,532,532,532,532,527,527,532,532,537,537,537,541,557,557]"
1779190012502,107,"[546,541,537,537,532,532,532,532,532,527,527,532,532,537,537,537,541,557,557,568]"
1779190012006,108,"[541,537,537,532,532,532,532,532,527,527,532,532,537,537,537,541,557,557,568,580]"
1779190011509,109,"[537,537,532,532,532,532,532,527,527,532,532,537,537,537,541,557,557,568,580,585]"
1779190011010,109,"[537,532,532,532,532,532,527,527,532,532,537,537,537,541,557,557,568,580,585,591]"
1779190010512,110,"[532,532,532,532,532,527,527,532,532,537,537,537,541,557,557,568,580,585,591,591]"
1779190010011,110,"[532,532,532,532,527,527,532,532,537,537,537,541,557,557,568,580,585,591,591,591]"
1779190009512,110,"[532,532,532,527,527,532,532,537,537,537,541,557,557,568,580,585,591,591,591,591]"
1779190009013,110,"[532,532,527,527,532,532,537,537,537,541,557,557,568,580,585,591,591,591,591,591]"
1779190008516,110,"[532,527,527,532,532,537,537,537,541,557,557,568,580,585,591,591,591,591,591,591]"
1779190008014,111,"[527,527,532,532,537,537,537,541,557,557,568,580,585,591,591,591,591,591,591,591]"
1779190007517,111,"[527,532,532,537,537,537,541,557,557,568,580,585,591,591,591,591,591,591,591,591]"
1779190007020,110,"[532,532,537,537,537,541,557,557,568,580,585,591,591,591,591,591,591,591,591,591]"
1779190006521,110,"[532,537,537,537,541,557,557,568,580,585,591,591,591,591,591,591,591,591,591,585]"
1779190006021,109,"[537,537,537,541,557,557,568,580,585,591,591,591,591,591,591,591,591,591,585,585]"
1779190005522,109,"[537,537,541,557,557,568,580,585,591,591,591,591,591,591,591,591,591,585,585,580]"
1779190005025,109,"[537,541,557,557,568,580,585,591,591,591,591,591,591,591,591,591,585,585,580,580]"
1779190004527,108,"[541,557,557,568,580,585,591,591,591,591,591,591,591,591,591,585,585,580,580,568]"
1779190004026,105,"[557,557,568,580,585,591,591,591,591,591,591,591,591,591,585,585,580,580,568,562]"
1779190003527,105,"[557,568,580,585,591,591,591,591,591,591,591,591,591,585,585,580,580,568,562,557]"
1779190003026,103,"[568,580,585,591,591,591,591,591,591,591,591,591,585,585,580,580,568,562,557,552]"
1779190002528,101,"[580,585,591,591,591,591,591,591,591,591,591,585,585,580,580,568,562,557,552,552]"
1779190002031,100,"[585,591,591,591,591,591,591,591,591,591,585,585,580,580,568,562,557,552,552,552]"
1779190001532,99,"[591,591,591,591,591,591,591,591,591,585,585,580,580,568,562,557,552,552,552,546]"
1779190001033,99,"[591,591,591,591,591,591,591,591,585,585,580,580,568,562,557,552,552,552,546,546]"
1779190000532,99,"[591,591,591,591,591,591,591,585,585,580,580,568,562,557,552,552,552,546,546,546]"
1779190000037,99,"[591,591,591,591,591,591,585,585,580,580,568,562,557,552,552,552,546,546,546,541]"
1779189999540,99,"[591,591,591,591,591,585,585,580,580,568,562,557,552,552,552,546,546,546,541,541]"
1779189999039,99,"[591,591,591,591,585,585,580,580,568,562,557,552,552,552,546,546,546,541,541,541]"
1779189998540,99,"[591,591,591,585,585,580,580,568,562,557,552,552,552,546,546,546,541,541,541,546]"
1779189998041,99,"[591,591,585,585,580,580,568,562,557,552,552,552,546,546,546,541,541,541,546,546]"
1779189997543,99,"[591,585,585,580,580,568,562,557,552,552,552,546,546,546,541,541,541,546,546,546]"
1779189997043,100,"[585,585,580,580,568,562,557,552,552,552,546,546,546,541,541,541,546,546,546,546]"
1779189996546,100,"[585,580,580,568,562,557,552,552,552,546,546,546,541,541,541,546,546,546,546,541]"
1779189996046,101,"[580,580,568,562,557,552,552,552,546,546,546,541,541,541,546,546,546,546,541,541]"
1779189995549,101,"[580,568,562,557,552,552,552,546,546,546,541,541,541,546,546,546,546,541,541,541]"
1779189995048,103,"[568,562,557,552,552,552,546,546,546,541,541,541,546,546,546,546,541,541,541,541]"
1779189994550,104,"[562,557,552,552,552,546,546,546,541,541,541,546,546,546,546,541,541,541,541,541]"
1779189994051,105,"[557,552,552,552,546,546,546,541,541,541,546,546,546,546,541,541,541,541,541,541]"
1779189993552,106,"[552,552,552,546,546,546,541,541,541,546,546,546,546,541,541,541,541,541,541,541]"
1779189993054,106,"[552,552,546,546,546,541,541,541,546,546,546,546,541,541,541,541,541,541,541,537]"
1779189992557,106,"[552,546,546,546,541,541,541,546,546,546,546,541,541,541,541,541,541,541,537,541]"
1779189992056,107,"[546,546,546,541,541,541,546,546,546,546,541,541,541,541,541,541,541,537,541,541]"
1779189991557,107,"[546,546,541,541,541,546,546,546,546,541,541,541,541,541,541,541,537,541,541,541]"
1779189991058,107,"[546,541,541,541,546,546,546,546,541,541,541,541,541,541,541,537,541,541,541,546]"
1779189990563,108,"[541,541,541,546,546,546,546,541,541,541,541,541,541,541,537,541,541,541,546,546]"
1779189990060,108,"[541,541,546,546,546,546,541,541,541,541,541,541,541,537,541,541,541,546,546,546]"
1779189989562,108,"[541,546,546,546,546,541,541,541,541,541,541,541,537,541,541,541,546,546,546,552]"
1779189989064,107,"[546,546,546,546,541,541,541,541,541,541,541,537,541,541,541,546,546,546,552,552]"
1779189988565,107,"[546,546,546,541,541,541,541,541,541,541,537,541,541,541,546,546,546,552,552,546]"
1779189988066,107,"[546,546,541,541,541,541,541,541,541,537,541,541,541,546,546,546,552,552,546,546]"
1779189987567,107,"[546,541,541,541,541,541,541,541,537,541,541,541,546,546,546,552,552,546,546,546]"
1779189987068,108,"[541,541,541,541,541,541,541,537,541,541,541,546,546,546,552,552,546,546,546,546]"
1779189986581,108,"[541,541,541,541,541,541,537,541,541,541,546,546,546,552,552,546,546,546,546,546]"
1779189986070,108,"[541,541,541,541,541,537,541,541,541,546,546,546,552,552,546,546,546,546,546,546]"
1779189985573,108,"[541,541,541,541,537,541,541,541,546,546,546,552,552,546,546,546,546,546,546,546]"
1779189985073,108,"[541,541,541,537,541,541,541,546,546,546,552,552,546,546,546,546,546,546,546,546]"
1779189984575,108,"[541,541,537,541,541,541,546,546,546,552,552,546,546,546,546,546,546,546,546,546]"
1779189984076,108,"[541,537,541,541,541,546,546,546,552,552,546,546,546,546,546,546,546,546,546,546]"
1779189983578,109,"[537,541,541,541,546,546,546,552,552,546,546,546,546,546,546,546,546,546,546,541]"
1779189983080,108,"[541,541,541,546,546,546,552,552,546,546,546,546,546,546,546,546,546,546,541,541]"
1779189982580,108,"[541,541,546,546,546,552,552,546,546,546,546,546,546,546,546,546,546,541,541,541]"
1779189982082,108,"[541,546,546,546,552,552,546,546,546,546,546,546,546,546,546,546,541,541,541,541]"
1779189981581,107,"[546,546,546,552,552,546,546,546,546,546,546,546,546,546,546,541,541,541,541,541]"
1779189981083,107,"[546,546,552,552,546,546,546,546,546,546,546,546,546,546,541,541,541,541,541,537]"
1779189980585,107,"[546,552,552,546,546,546,546,546,546,546,546,546,546,541,541,541,541,541,537,537]"
1779189980087,106,"[552,552,546,546,546,546,546,546,546,546,546,546,541,541,541,541,541,537,537,537]"
1779189979587,106,"[552,546,546,546,546,546,546,546,546,546,546,541,541,541,541,541,537,537,537,537]"
1779189979089,107,"[546,546,546,546,546,546,546,546,546,546,541,541,541,541,541,537,537,537,537,537]"
1779189978590,107,"[546,546,546,546,546,546,546,546,546,541,541,541,541,541,537,537,537,537,537,537]"
1779189978091,107,"[546,546,546,546,546,546,546,546,541,541,541,541,541,537,537,537,537,537,537,537]"
1779189977592,107,"[546,546,546,546,546,546,546,541,541,541,541,541,537,537,537,537,537,537,537,537]"
1779189977091,107,"[546,546,546,546,546,546,541,541,541,541,541,537,537,537,537,537,537,537,537,537]"
1779189976595,107,"[546,546,546,546,546,541,541,541,541,541,537,537,537,537,537,537,537,537,537,537]"
1779189976096,107,"[546,546,546,546,541,541,541,541,541,537,537,537,537,537,537,537,537,537,537,541]"
1779189975597,107,"[546,546,546,541,541,541,541,541,537,537,537,537,537,537,537,537,537,537,541,541]"
1779189975098,107,"[546,546,541,541,541,541,541,537,537,537,537,537,537,537,537,537,537,541,541,541]"
1779189974600,107,"[546,541,541,541,541,541,537,537,537,537,537,537,537,537,537,537,541,541,541,541]"
1779189974101,108,"[541,541,541,541,541,537,537,537,537,537,537,537,537,537,537,541,541,541,541,546]"
1779189973603,108,"[541,541,541,541,537,537,537,537,537,537,537,537,537,537,541,541,541,541,546,546]"
1779189973103,108,"[541,541,541,537,537,537,537,537,537,537,537,537,537,541,541,541,541,546,546,546]"
1779189972604,108,"[541,541,537,537,537,537,537,537,537,537,537,537,541,541,541,541,546,546,546,546]"
1779189972106,108,"[541,537,537,537,537,537,537,537,537,537,537,541,541,541,541,546,546,546,546,546]"
1779189971607,109,"[537,537,537,537,537,537,537,537,537,537,541,541,541,541,546,546,546,546,546,546]"
1779189971108,109,"[537,537,537,537,537,537,537,537,537,541,541,541,541,546,546,546,546,546,546,552]"
1779189970610,109,"[537,537,537,537,537,537,537,537,541,541,541,541,546,546,546,546,546,546,552,552]"
1779189970111,109,"[537,537,537,537,537,537,537,541,541,541,541,546,546,546,546,546,546,552,552,552]"
1779189969612,109,"[537,537,537,537,537,537,541,541,541,541,546,546,546,546,546,546,552,552,552,552]"
1779189969113,109,"[537,537,537,537,537,541,541,541,541,546,546,546,546,546,546,552,552,552,552,552]"
1779189968614,109,"[537,537,537,537,541,541,541,541,546,546,546,546,546,546,552,552,552,552,552,552]"
1779189968116,109,"[537,537,537,541,541,541,541,546,546,546,546,546,546,552,552,552,552,552,552,552]"
1779189967619,109,"[537,537,541,541,541,541,546,546,546,546,546,546,552,552,552,552,552,552,552,552]"
1779189967116,109,"[537,541,541,541,541,546,546,546,546,546,546,552,552,552,552,552,552,552,552,552]"
1779189966620,108,"[541,541,541,541,546,546,546,546,546,546,552,552,552,552,552,552,552,552,552,552]"
1779189966121,108,"[541,541,541,546,546,546,546,546,546,552,552,552,552,552,552,552,552,552,552,552]"
1779189965622,108,"[541,541,546,546,546,546,546,546,552,552,552,552,552,552,552,552,552,552,552,552]"
1779189965122,108,"[541,546,546,546,546,546,546,552,552,552,552,552,552,552,552,552,552,552,552,552]"
1779189964624,107,"[546,546,546,546,546,546,552,552,552,552,552,552,552,552,552,552,552,552,552,552]"
1779189964126,107,"[546,546,546,546,546,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552]"
1779189963629,107,"[546,546,546,546,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552]"
1779189963130,107,"[546,546,546,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552]"
1779189962637,107,"[546,546,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552]"
1779189962131,107,"[546,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552]"
1779189961632,106,"[552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552]"
1779189961133,106,"[552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552]"
1779189960635,106,"[552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552]"
1779189960136,106,"[552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552]"
1779189959639,106,"[552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552]"
1779189959140,106,"[552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,557]"
1779189958640,106,"[552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,557,557]"
1779189958140,106,"[552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,557,557,562]"
1779189957642,106,"[552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,557,557,562,562]"
1779189957143,106,"[552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,557,557,562,562,562]"
1779189956643,106,"[552,552,552,552,552,552,552,552,552,552,552,552,552,552,557,557,562,562,562,562]"
1779189956146,106,"[552,552,552,552,552,552,552,552,552,552,552,552,552,557,557,562,562,562,562,562]"
1779189955648,106,"[552,552,552,552,552,552,552,552,552,552,552,552,557,557,562,562,562,562,562,568]"
1779189955150,106,"[552,552,552,552,552,552,552,552,552,552,552,557,557,562,562,562,562,562,568,568]"
1779189954650,106,"[552,552,552,552,552,552,552,552,552,552,557,557,562,562,562,562,562,568,568,568]"
1779189954151,106,"[552,552,552,552,552,552,552,552,552,557,557,562,562,562,562,562,568,568,568,574]"
1779189953652,106,"[552,552,552,552,552,552,552,552,557,557,562,562,562,562,562,568,568,568,574,574]"
1779189953152,106,"[552,552,552,552,552,552,552,557,557,562,562,562,562,562,568,568,568,574,574,580]"
1779189952652,106,"[552,552,552,552,552,552,557,557,562,562,562,562,562,568,568,568,574,574,580,580]"
1779189952156,106,"[552,552,552,552,552,557,557,562,562,562,562,562,568,568,568,574,574,580,580,580]"
1779189951654,106,"[552,552,552,552,557,557,562,562,562,562,562,568,568,568,574,574,580,580,580,574]"
1779189951160,106,"[552,552,552,557,557,562,562,562,562,562,568,568,568,574,574,580,580,580,574,574]"
1779189950660,106,"[552,552,557,557,562,562,562,562,562,568,568,568,574,574,580,580,580,574,574,574]"
1779189950160,106,"[552,557,557,562,562,562,562,562,568,568,568,574,574,580,580,580,574,574,574,574]"
1779189949661,105,"[557,557,562,562,562,562,562,568,568,568,574,574,580,580,580,574,574,574,574,574]"
1779189949164,105,"[557,562,562,562,562,562,568,568,568,574,574,580,580,580,574,574,574,574,574,574]"
1779189948665,104,"[562,562,562,562,562,568,568,568,574,574,580,580,580,574,574,574,574,574,574,574]"
1779189948167,104,"[562,562,562,562,568,568,568,574,574,580,580,580,574,574,574,574,574,574,574,574]"
1779189947669,104,"[562,562,562,568,568,568,574,574,580,580,580,574,574,574,574,574,574,574,574,568]"
1779189947170,104,"[562,562,568,568,568,574,574,580,580,580,574,574,574,574,574,574,574,574,568,568]"
1779189946670,104,"[562,568,568,568,574,574,580,580,580,574,574,574,574,574,574,574,574,568,568,562]"
1779189946171,103,"[568,568,568,574,574,580,580,580,574,574,574,574,574,574,574,574,568,568,562,557]"
1779189945672,103,"[568,568,574,574,580,580,580,574,574,574,574,574,574,574,574,568,568,562,557,557]"
1779189945173,103,"[568,574,574,580,580,580,574,574,574,574,574,574,574,574,568,568,562,557,557,557]"
1779189944675,102,"[574,574,580,580,580,574,574,574,574,574,574,574,574,568,568,562,557,557,557,557]"
1779189944176,102,"[574,580,580,580,574,574,574,574,574,574,574,574,568,568,562,557,557,557,557,557]"
1779189943677,101,"[580,580,580,574,574,574,574,574,574,574,574,568,568,562,557,557,557,557,557,557]"
1779189943177,101,"[580,580,574,574,574,574,574,574,574,574,568,568,562,557,557,557,557,557,557,557]"
1779189942679,101,"[580,574,574,574,574,574,574,574,574,568,568,562,557,557,557,557,557,557,557,557]"
1779189942182,102,"[574,574,574,574,574,574,574,574,568,568,562,557,557,557,557,557,557,557,557,557]"
1779189941683,102,"[574,574,574,574,574,574,574,568,568,562,557,557,557,557,557,557,557,557,557,562]"
1779189941181,102,"[574,574,574,574,574,574,568,568,562,557,557,557,557,557,557,557,557,557,562,568]"
